product_id,vendor,product_type,body_html,image_source
4298055483488,Louvreuse,,"<p>Porté épaule ou porté main grâce à sa bandoulière en cuir amovible, le mini sac rond Kasimir vous accompagnera de jour comme de nuit.<br>
Entièrement fabriqué à la main en France.<br>
Dimensions : 18 cm (diamètre) x 4 cm (profondeur)<br>
Matière : Velours<br>
Coloris : Wine<br>
Porté épaule ou croisé grâce à sa bandoulière en velours réglable<br>
Fermeture zippée<br>
Intégralement doublé en coton<br>
Accessoires et bijouterie en laiton doré</p>",https://cdn.shopify.com/s/files/1/0002/7600/4882/products/kasimir-mini-wine-louvreuse-462617.jpg?v=1600369096
4298055712864,Louvreuse,,"<p>Porté épaule ou porté main grâce à sa bandoulière en cuir amovible, le mini sac rond Kasimir vous accompagnera de jour comme de nuit.<br>
Entièrement fabriqué à la main en France.<br>
Dimensions : 18 cm (diamètre) x 4 cm (profondeur)<br>
Matière : Cuir de vachette italien<br>
Coloris : Beige<br>
Porté épaule ou croisé grâce à sa bandoulière en cuir réglable<br>
Fermeture zippée<br>
Intégralement doublé en coton<br>
Accessoires et bijouterie en laiton doré</p>",https://cdn.shopify.com/s/files/1/0002/7600/4882/products/kasimir-mini-beige-louvreuse-721399.jpg?v=1600369099
4298055876704,Louvreuse,,"<p>Porté épaule ou porté main grâce à sa bandoulière en cuir amovible, le sac rond Kasimir vous accompagnera de jour comme de nuit.<br>
Entièrement fabriqué à la main en France.<br>
Dimensions : 26 cm (diamètre) x 5 cm (profondeur)<br>
Matière : Cuir de vachette italien<br>
Coloris : Orange<br>
Porté épaule ou croisé grâce à sa bandoulière en cuir réglable<br>
Fermeture zippée<br>
Intégralement doublé en coton<br>
Accessoires et bijouterie en laiton doré</p>",https://cdn.shopify.com/s/files/1/0002/7600/4882/products/kasimir-orange-louvreuse-499922.jpg?v=1600369102
4298055909472,Louvreuse,,"<p>Porté épaule ou porté main grâce à sa bandoulière en cuir amovible, le sac rond Kasimir vous accompagnera de jour comme de nuit.<br>
Entièrement fabriqué à la main en France.<br>
Dimensions : 26 cm (diamètre) x 5 cm (profondeur)<br>
Matière : Velours<br>
Coloris : Cuero<br>
Porté épaule ou croisé grâce à sa bandoulière en velours réglable<br>
Fermeture zippée<br>
Intégralement doublé en coton<br>
Accessoires et bijouterie en laiton doré</p>",https://cdn.shopify.com/s/files/1/0002/7600/4882/products/kasimir-cuero-louvreuse-162791.jpg?v=1600369102
4298055942240,Louvreuse,,"<p>Porté épaule ou porté main grâce à sa bandoulière en cuir amovible, le sac rond Kasimir vous accompagnera de jour comme de nuit.<br>
Entièrement fabriqué à la main en France.<br>
Dimensions : 26 cm (diamètre) x 5 cm (profondeur)<br>
Matière : Velours<br>
Coloris : Wine<br>
Porté épaule ou croisé grâce à sa bandoulière en velours réglable<br>
Fermeture zippée<br>
Intégralement doublé en coton<br>
Accessoires et bijouterie en laiton doré</p>",https://cdn.shopify.com/s/files/1/0002/7600/4882/products/kasimir-wine-louvreuse-241061.jpg?v=1600369103
4298056007776,Louvreuse,,"<p>Porté épaule ou croisé grâce à sa bandoulière en cuir amovible, le sac rond Kandi a le format arty idéal pour toutes vos sorties.<br>
Entièrement fabriqué à la main en France.<br>
Dimensions : 26 cm (diamètre) x 5 cm (profondeur)<br>
Matière : Cuir de vachette italien et croûte de cuir<br>
Coloris : Poudre<br>
Porté épaule ou croisé grâce à sa bandoulière en cuir réglable<br>
Fermeture zippée<br>
Intégralement doublé en coton<br>
Accessoires et bijouterie en laiton doré</p>",https://cdn.shopify.com/s/files/1/0002/7600/4882/products/kandi-poudre-louvreuse-393275.jpg?v=1600369105
4298055975008,Louvreuse,,"<p>Porté épaule ou porté main grâce à sa bandoulière en cuir amovible, le sac rond Kasimir vous accompagnera de jour comme de nuit.<br>
Entièrement fabriqué à la main en France.<br>
Dimensions : 26 cm (diamètre) x 5 cm (profondeur)<br>
Matière : Velours<br>
Coloris : Vert Emeraude<br>
Porté épaule ou croisé grâce à sa bandoulière en velours réglable<br>
Fermeture zippée<br>
Intégralement doublé en coton<br>
Accessoires et bijouterie en laiton doré</p>",https://cdn.shopify.com/s/files/1/0002/7600/4882/products/kasimir-emeraude-louvreuse-312198.jpg?v=1600369104
4298056171616,Louvreuse,,"<p>Porté épaule ou croisé grâce à sa bandoulière en cuir amovible, le sac rond Kandi a le format arty idéal pour toutes vos sorties.<br>
Entièrement fabriqué à la main en France.<br>
Dimensions : 26 cm (diamètre) x 5 cm (profondeur)<br>
Matière : Velours et fausse fourrure <br>
Coloris : Rosa<br>
Porté épaule ou croisé grâce à sa bandoulière en cuir réglable<br>
Fermeture zippée<br>
Intégralement doublé en coton<br>
Accessoires et bijouterie en laiton doré</p>",https://cdn.shopify.com/s/files/1/0002/7600/4882/products/kandi-rosa-louvreuse-355819.jpg?v=1600369108
4298056433760,Louvreuse,,"<p>Porté main grâce à sa chaine dorée, avec son design pyramidal, ce sac bijou sera le compagnon remarquable de toutes vos sorties.<br>
Dimensions : 15 cm (hauteur) x 18 cm ((largeur) x 18 cm (profondeur)<br>
Matière : Cuir de vachette italien<br>
Coloris : Bleu Azur<br>
Porté main grâce à sa chaine dorée<br>
Fermeture par boutons pression aimantés                                                                                                                                                                                                             <br>
Intégralement doublé en cuir<br>
Accessoires et bijouterie en laiton doré</p>",https://cdn.shopify.com/s/files/1/0002/7600/4882/products/cleo-azur-louvreuse-403928.jpg?v=1600369112
4298056499296,Louvreuse,,"<p>Porté main grâce à sa chaine dorée, avec son design pyramidal, ce sac bijou sera le compagnon remarquable de toutes vos sorties.<br>
Dimensions : 15 cm (hauteur) x 18 cm ((largeur) x 18 cm (profondeur)<br>
Matière : Cuir de vachette italien<br>
Coloris : Noir<br>
Porté main grâce à sa chaine dorée<br>
Fermeture par boutons pression aimantés                                                                                                                                                                                                             <br>
Intégralement doublé en cuir<br>
Accessoires et bijouterie en laiton doré</p>",https://cdn.shopify.com/s/files/1/0002/7600/4882/products/cleo-noir-louvreuse-361097.jpg?v=1600369113
4298056564832,Louvreuse,,"<p>Porté main grâce à sa chaine dorée, avec son design pyramidal, ce sac bijou sera le compagnon remarquable de toutes vos sorties.<br>
Dimensions : 15 cm (hauteur) x 18 cm ((largeur) x 18 cm (profondeur)<br>
Matière : Peau lainée<br>
Coloris : Blanc<br>
Porté main grâce à sa chaine dorée<br>
Fermeture par boutons pression aimantés                                                                                                                                                                                                             <br>
Intégralement doublé en cuir<br>
Accessoires et bijouterie en laiton doré</p>",https://cdn.shopify.com/s/files/1/0002/7600/4882/products/cleo-blanc-louvreuse-304471.jpg?v=1600369114
4298056597600,Louvreuse,,"<p>Porté main grâce à sa chaine dorée, avec son design pyramidal, ce sac bijou sera le compagnon remarquable de toutes vos sorties.<br>
Dimensions : 15 cm (hauteur) x 18 cm ((largeur) x 18 cm (profondeur)<br>
Matière : Velours <br>
Coloris : Cuero<br>
Porté main grâce à sa chaine dorée<br>
Fermeture par boutons pression aimantés                                                                                                                                                                                                             <br>
Intégralement doublé en cuir<br>
Accessoires et bijouterie en laiton doré</p>",https://cdn.shopify.com/s/files/1/0002/7600/4882/products/cleo-cuero-louvreuse-458689.jpg?v=1600369115
